	A3T1	A3MW	A3ZL	A1CS	A28X	A3MY	A3N2	A3RI	A3GZ	A3H2	A3PU	A3T0	A3ZG	A3ZH	A3T8	A25N	A3H7	A2MY	A3ZP	A3ZO	A25J	A3PR	A1YE	A3N3	A2N9	A3DW	A2N8	A3ST	A3TY	A28T	A2C6	A3MX	A290	A1CV	A1YC	A2N5	A28R	A2N7	A2JQ	A3T6	A3T2	A1CW	A2K9	A3H1	A3ZK	A1CU	A1CT	A3T7	A1YD	A28W	A3DP	A3TB	A1JZ	A2NA	A3TA	A3T3
cg00000769	0.0266677630261139	0.0214695118231487	0.0252736833352767	0.0480912804915947	0.0406587580306254	0.0219923192736442	0.0287126743028823	0.0477034981365295	0.0276097822657394	0.0238413835713578	0.0585134807938936	0.0317490219137569	0.0231491878812486	0.0236233551496785	0.0351726755656668	0.0351216451440017	0.0273392456207239	0.0314969624258105	0.0243075103778302	0.0215857261265569	0.0219477835112661	0.0754516792812982	0.0251401819418486	0.0262943011172812	0.0176150668388826	0.0212433406558376	0.032756589073229	0.0309554157772129	0.0420473230668608	0.0221547718010667	0.0282973427310671	0.0241774584918768	0.0272492883964312	0.0476413150604787	0.0275679751802521	0.0216048194434912	0.0236640515573146	0.0306725174667966	0.0238050880833397	0.0375945026295261	0.0339506239604468	0.0542203635241602	0.0239917966566176	0.0242208667716851	0.018499148296909	0.0444987393989308	0.0442605142119526	0.0244606010156489	0.019563379445001	0.0212069526308138	0.0255317300590485	0.0260867199738359	0.0501809189006135	0.0261294120163434	0.0303191954378832	0.0270493624568109
cg00000905	0.0583132580061908	0.0668731034246928	0.0441017560468951	0.0600394156121506	0.0439305317943695	0.17098168856171	0.0735603854404207	0.0535707386455706	0.0732634993410879	0.0580533165484194	0.0602225200341764	0.0502201505170721	0.0527927659443004	0.0583072868423682	0.0439856900519356	0.0722095246564131	0.09988627031225696	0.0732299873088572	0.0552618573314685	0.0562553546100549	0.10571591194708699	0.0607644880901031	0.055665993066123	0.0590489025110547	0.0986711979157214	0.0732436688282116	0.0856849036572852	0.0612845042930312	0.0586930261029083	0.070543139181962	0.167709979353701	0.0461328508037111	0.0661673174027509	0.0565341042565121	0.0940397000361465	0.11121819698129401	0.0610208577699581	0.0766051641339618	0.0565041031704732	0.0647054667645648	0.0584924335606864	0.11296578177000399	0.0699825115417635	0.04896277675973599	0.0627825464547775	0.0854504456036164	0.0651982460777345	0.0719178634015934	0.0616785086763907	0.0837118785066051	0.0762357220671722	0.0636361999370419	0.0618278188591904	0.0665155214984454	0.0443864802892865	0.0556405151915957
cg00000924	0.508047737364464	0.454219056107404	0.512757546337534	0.4614398527836061	0.567474209644662	0.48945749893249696	0.461944573478901	0.517189287357945	0.43511086481197	0.45240198494544	0.512929098530909	0.5083949641353039	0.55481693304099	0.526569943613074	0.522992202591222	0.518605400899629	0.463810452437074	0.48787465205675296	0.5610638014916669	0.539965883182584	0.45908791931693604	0.503022811663506	0.376593098149109	0.446547855455473	0.429650628512531	0.491343019670609	0.479279088885361	0.551017066501266	0.542459077305549	0.466945059427201	0.506810012810943	0.449861803128853	0.409129874179312	0.465647382385976	0.4036296847046551	0.504479066972728	0.47010641642150797	0.48239566973159603	0.474892301771719	0.512785741204866	0.502966814379751	0.455856538247073	0.479981820331641	0.45415552464655495	0.526440556150258	0.4502579478271779	0.41112750804175896	0.5257783948380921	0.37148246960878	0.495228768875847	0.48650790694728596	0.5539732522305151	0.454149888407671	0.48461544122768796	0.532989127927066	0.54830518841158
cg00000948	0.835505858912167	0.9396943997037719	0.891645214531382	0.892207948178053	0.8787838478285441	0.8878536336108441	0.905362365306837	0.9017021652701139	0.907523229522839	0.9060699586093208	0.9080010928718559	0.9251994427271	0.899277305988668	0.9103577813169228	0.9280907748558952	0.9312286465848192	0.9094670245248578	0.905726088472379	0.9177875410604879	0.6351659855315389	0.902157860385754	0.8976084071803572	0.9148122289976659	0.913548967089641	0.916821435143322	0.9061759272147522	0.912271974125385	0.9223162621515592	0.93562488762246	0.934421215189855	0.937433409475478	0.890632934303155	0.8349259331210621	0.878620325384718	0.936638947975985	0.957366057692533	0.8799618391031601	0.9191079540947192	0.928607811377597	0.9158587235823172	0.923838748952868	0.862296606852953	0.920510903537125	0.874494319280881	0.8844449801505301	0.8657337254990269	0.888438900219272	0.910814760976148	0.915968393132827	0.90302945648715	0.899522494398568	0.9306002627212021	0.90736115871418	0.922126331911522	0.905466746816331	0.9289503054019479
cg00000957	0.9155726854664752	0.919842568705608	0.9355706312994579	0.9040665213831428	0.921857945494643	0.9368377724080621	0.951669095496512	0.9280940785874632	0.9202577407303448	0.905443121293972	0.923421032169158	0.905214491869253	0.955559233359455	0.952107581731524	0.8774287163511999	0.927934382558126	0.9387942290125628	0.929175103747828	0.8962727616476099	0.9173694390055208	0.924204817892101	0.931683022877962	0.935549429068431	0.906848702702471	0.9481284996194492	0.925527458741489	0.9370030507870419	0.895379696845509	0.889283110762507	0.900318667946765	0.911355358493324	0.917863861067747	0.9233062165529752	0.902923209563107	0.9053386442694108	0.9401782769925692	0.939870043559358	0.9364224640858001	0.922829278000453	0.9209887649907741	0.912729820477937	0.9466055666573859	0.935792588970947	0.940316622640937	0.9384027724931948	0.8794743448086808	0.9273949944572628	0.910474896855894	0.891602521528025	0.9241577763183828	0.9447557106440352	0.926358007854653	0.9146551272372379	0.920785605141106	0.896391691814285	0.9256558994707628
cg00001245	0.0238592071612911	0.0145970671178056	0.0180484453844981	0.0221638305515845	0.0375059877632966	0.0188146916579029	0.0170937420643005	0.0201355627054166	0.0155196212978808	0.0156959215317032	0.0192271322637782	0.0154161133650683	0.0163682658580732	0.014368556112598	0.0168669160057088	0.0157322874450836	0.0161386393652685	0.0163827212487778	0.0170949860506177	0.0220946546986414	0.0172188224198175	0.0235843328024191	0.0162882802007105	0.0151189774369476	0.0164130591579503	0.0120470576395601	0.0161037895776743	0.0151620178850661	0.0177398093772844	0.015288981264187996	0.0167121834888413	0.0156275560652274	0.0226012491079381	0.0214958156347272	0.0147142433435849	0.0143206601671561	0.0149295232809201	0.0141336531486231	0.0172515004058881	0.0177224958611717	0.0187747654480937	0.0187576607884982	0.018184514228303	0.0132373751314295	0.0178837316535956	0.0208904699658258	0.0191739016305696	0.0228927313400798	0.0211669260365077	0.0131655650711361	0.0168329176277856	0.0195475589496154	0.0188992851927522	0.0212504007727391	0.0201362117932905	0.020097914964837
cg00001249	0.517788534899159	0.60232643913886	0.851907026760807	0.892353538178567	0.8034651917262359	0.677306785217053	0.86326405964249	0.8898418496647149	0.8619253721457499	0.637356904373146	0.907580564777214	0.833669783862317	0.885901765582281	0.913910598675237	0.8763090729428449	0.609569262552913	0.6223310267471851	0.92440845669337	0.85506539796335	0.5364198206579139	0.8963196159146459	0.7509159818415371	0.576570385052557	0.799604809992978	0.32742744272488106	0.9201441651896679	0.914374356554798	0.899998400857418	0.7476144838388571	0.8248330991069169	0.83870658322211	0.769014251953399	0.6957814469432901	0.5450046567779651	0.9188138999695441	0.922201965882229	0.8384408708355521	0.9209845664771099	0.7555152068972478	0.845823776233282	0.687187063465329	0.8320954360698879	0.923320983156846	0.9068805487432561	0.8409725496433829	0.9124879791364648	0.610351532499009	0.9266276013318101	0.657767135542241	0.811521642782602	0.7068984780289929	0.88753488153179	0.902250555355452	0.884385849611509	0.8031753017423299	0.9188896341556412
cg00001349	0.775087071996595	0.8739128891825451	0.6384780597147989	0.775886767744215	0.7243438187070699	0.593350319807867	0.845213839739577	0.8572074268759051	0.6313061756628139	0.598502808340796	0.7930170787839471	0.7726837888713679	0.4498661340149099	0.897617644003259	0.6373398229923729	0.513283270089114	0.845958315663629	0.8855272167046959	0.816705491396812	0.9105385003850452	0.900262285554021	0.7531624698625071	0.8583803909683589	0.69367398083846	0.935673880856014	0.953217425147569	0.689805301836379	0.614342660116311	0.7401174838502941	0.731787286185767	0.848119718123851	0.9045041991668141	0.875740218660411	0.8009628432825379	0.923934566024307	0.8951726791586759	0.612435739427731	0.692079987608965	0.8881993530001808	0.8315225330383149	0.62968294435503	0.6451738266772571	0.577911525873352	0.416116968540631	0.901260620564483	0.8154028745028199	0.531270718676564	0.49442043740383296	0.8061859830123108	0.829095611345595	0.661070629884052	0.8469446271975211	0.79752661074148	0.8590542953489259	0.5967368519293461	0.874301221391063
cg00001364	0.936678726484195	0.908308042462565	0.934943939489184	0.8710334361059959	0.9280127723273841	0.893545693056431	0.9285277032862399	0.917751530556874	0.942706796825125	0.9446192077663241	0.913702193388979	0.930047789635857	0.936981008639957	0.9256240387105772	0.929518726766659	0.9331544143012058	0.9282868543771372	0.9349143547291541	0.9253631868025399	0.9161763836976792	0.9277426624824472	0.8966124264723209	0.891411580193657	0.91783780765958	0.92524225201472	0.912939243286771	0.914174288181484	0.8989546633639119	0.9274021277910128	0.9230639550799732	0.914434826339268	0.8993894142934421	0.8529972790744109	0.8938730795815649	0.918980475929912	0.925921915146413	0.94857394161192	0.915451373761117	0.9300614220508908	0.909000581361883	0.921429484584919	0.814883340859202	0.9208832869320122	0.9090088688134459	0.898300754579601	0.87059802329447	0.8811654905411999	0.923843039130624	0.891393394592077	0.927477079546133	0.914702846123565	0.9230195742849641	0.6986005999830429	0.9394165971297741	0.926421696752763	0.9093970941846128
cg00001446	0.887801261023309	0.9103887349292792	0.881595442862376	0.9101127997760341	0.738258705234797	0.9235001047854732	0.8846191344136791	0.9253771215524159	0.9218371407187439	0.8811597631185591	0.927637077184729	0.856916862597707	0.9210681801907328	0.9022228065951192	0.902673358421401	0.9219929657928742	0.9131787600858432	0.931888114384793	0.89246904589407	0.9133644785446372	0.8945949793976079	0.8983535762326249	0.899431418048027	0.879380438873958	0.9291472948083142	0.925225027952067	0.919528746746815	0.9285779311788119	0.893347674485369	0.8879855327027829	0.9298444089588508	0.743046284271918	0.94040224303193	0.877702825709254	0.9448030335219699	0.883288450466315	0.919917521228898	0.885500767080959	0.8801083318215128	0.890575064509923	0.9003921403268391	0.898466063384165	0.877388545254499	0.903005550498896	0.665055289083545	0.8829205390790791	0.899016575408995	0.9319997829053159	0.885299151582513	0.9270034256894742	0.9498961621626121	0.9020502808127808	0.904578827429502	0.9288258614430228	0.857222566439513	0.893250275208009
cg00001582	0.03878931858732	0.0536069873290009	0.0475019666014856	0.0605467484736086	0.0346700207304876	0.0451827011895659	0.041170348240482005	0.0547612829560135	0.0506359333073879	0.0447421795399745	0.0438799852701183	0.0547648107731789	0.0514386340511832	0.0416442340674899	0.0331968155360581	0.0420604680053739	0.0446109852170055	0.0538896045135748	0.0415595469958421	0.0665572249195356	0.0646643114477777	0.0462372059187787	0.0382420718344622	0.0457805675861278	0.0422030970317402	0.05660541003512901	0.045821402219605	0.0555345321558521	0.0561930951691785	0.061880724164925	0.0638877461488892	0.0494002021175351	0.0382404427447738	0.0577316384464875	0.0372834536945521	0.0464062036394421	0.0493089297323865	0.0351755152412493	0.0453920472020598	0.0511438700103024	0.0369332417357304	0.0388141891056342	0.0427092767036126	0.0435124995982717	0.0559903025192957	0.0672269860292556	0.0619288930900376	0.0500654688396728	0.0319675052952815	0.0508302905900427	0.0478243264754131	0.0339511129007634	0.0574496053858506	0.0680046056427426	0.0393364460152925	0.0441599028166764
cg00001583	0.0249474351378392	0.158950252232614	0.130830177001613	0.0235684451086505	0.0554465412557966	0.17087497779588598	0.0732056191798597	0.0212914538741754	0.0374666229444394	0.029098054547902	0.20514154291330602	0.13385599248639699	0.0119022176247598	0.0261096879546782	0.0331887834534121	0.0405576531949689	0.0237189144571041	0.0227656804054678	0.11784271997501596	0.3841493154498711	0.0223029655495067	0.15770849138854598	0.279682174786602	0.0371930622805084	0.0557065746122886	0.0344533664343458	0.0201136986758755	0.0289170175264979	0.0254827146353473	0.0258870249819025	0.0457489196877706	0.698314472045041	0.0416421261999889	0.146770015884009	0.0137763662469206	0.347398817043541	0.0581271471835097	0.361190312449398	0.0211053297737805	0.0431062068452788	0.146131791356102	0.15022942731777	0.10075702599635004	0.41409951411888796	0.495830541310084	0.151255999435335	0.0796810820218413	0.0262405917186302	0.0451206623899433	0.0421336479813219	0.0266974126438196	0.213458430489695	0.0246514387539168	0.0300307714041456	0.0288294563319486	0.0332795956696696
cg00001687	0.9856760218575642	0.9865141361754828	0.9877659161262041	0.9764615175088441	0.984968248104507	0.987233766264917	0.984777594912477	0.9844207893296539	0.9861626094315341	0.987370887938968	0.98548201468873	0.9856270955940479	0.984818724636803	0.9868601693969508	0.9819683451215028	0.9836805681433448	0.987319762037083	0.986794611702135	0.985746174644141	0.98658965301666	0.984466094644518	0.97943119011739	0.982065186414764	0.984930419683789	0.987370725357262	0.986722922415227	0.9865256296855408	0.9865987221215708	0.986738911301888	0.987290432146942	0.982567637925453	0.9806378430247712	0.980885301787972	0.979374443531846	0.983285264744325	0.984975567324865	0.986028886066838	0.9857307025849708	0.9872202909147221	0.9819130049780592	0.9861139226739708	0.9793258855361532	0.9854810852158128	0.982781494810757	0.9842676285150641	0.9770766564682041	0.975987348763075	0.9844585671429692	0.979942508561991	0.985688067537817	0.98329794999026	0.9840876101747892	0.979069048058156	0.981694847421138	0.982305939262511	0.9826717408947148
cg00001747	0.0268319187661074	0.0155910424081042	0.030007618693942997	0.0437917471327743	0.0692482965596098	0.223693728076226	0.0160681408771782	0.0285605534760119	0.0147983898801107	0.0148052622451117	0.0243505579530624	0.0863120952030994	0.0179795578062675	0.0134437002634909	0.0204239679789185	0.0186840387824176	0.0253115088249078	0.0166893263696432	0.0165364367297456	0.0549734256004306	0.0153340620051427	0.286575846362672	0.018243151365785998	0.10456961962387401	0.806310862836268	0.0297972406683581	0.0302550930414256	0.029145800001487008	0.022990613276588	0.06340388306741	0.0314532537731779	0.0680040348200795	0.0189212436322375	0.0221016150012157	0.0472170061611574	0.0921383817938075	0.0293705905285982	0.0143069809408873	0.0398086143368189	0.0607125920449322	0.0661798834592971	0.138564531323095	0.0168893499549578	0.0214718959246284	0.015279810551221	0.0239169907896057	0.0284751700121084	0.0167748771353478	0.0304553744480673	0.160880081297055	0.0319052485545113	0.0208522764035653	0.0311302615132954	0.0142358013794196	0.022962146279176004	0.0584303458693382
cg00001791	0.7413037817582651	0.943520582932193	0.8877116161645091	0.910651270292083	0.9126103585403299	0.8422882811349129	0.917304312498289	0.9411098907820308	0.9332256753293221	0.91458198240274	0.929030845275496	0.9213637143186079	0.908205106127726	0.9321736360434828	0.929653013732704	0.9341801692558892	0.928923607434846	0.932964653969259	0.922702979938743	0.76274451591009	0.9024627944648961	0.933953173668012	0.90074992379538	0.8132595854780459	0.9391364075463359	0.9577129847196999	0.9158041971262959	0.9406512177370292	0.9324679451956619	0.9073013140820959	0.886348609399102	0.8955955355343861	0.900202006119186	0.916452893550149	0.9295884208588628	0.924448703389432	0.9156419846441222	0.9315794203090892	0.8638015247581421	0.929520683778231	0.9141325363612459	0.8983990050623191	0.9436503502061592	0.9302398714965648	0.91502631727036	0.92112932081657	0.93059154511539	0.931718926923179	0.8146318328057529	0.920109410122727	0.9288766255340692	0.9401997613846341	0.9286115740903179	0.8924815453614621	0.8672769089569041	0.923345862055261
cg00001809	0.6816309496604329	0.7935110456412869	0.8304812736188171	0.793196108732174	0.7120745569061621	0.541454967077381	0.798238367986431	0.7500120966287309	0.523697033955003	0.823075866903695	0.8143453669854921	0.5924062776607321	0.754565905702109	0.8196486514883359	0.493248622442159	0.72720978526934	0.506200080153896	0.873877152089535	0.690314044381135	0.7272623823859341	0.804026703831865	0.601084778714408	0.8213754165333269	0.506673453974341	0.829799571565213	0.8411387988642121	0.8473550174281909	0.783088663693008	0.6496110284930721	0.641810388820662	0.621965723358727	0.7322233845331809	0.582839918368222	0.8744216221332671	0.8976036166389059	0.5079722913911949	0.32486382576307105	0.8442015656176579	0.807385329287567	0.5022910166977329	0.8279849194479201	0.551449548186816	0.573308004242179	0.694199861445583	0.505939575851228	0.840427359475157	0.8131381200166801	0.454091429998021	0.801721696386622	0.692915731963376	0.8345077717890841	0.8380773588402439	0.7259269755494571	0.8410267272477231	0.7144935865648121	0.8594449820445441
cg00001854	0.9271623088312292	0.956204598332085	0.962351705050399	0.9329993419665401	0.918049720465489	0.9005211116518371	0.9557496624215892	0.9442320544058621	0.945745855268066	0.9542514452267148	0.943572688379399	0.939591093464165	0.9645786167680139	0.951203845475493	0.9567729635531801	0.964991946236393	0.942165382362967	0.957872025607782	0.944581286323545	0.9478906400681679	0.962870791249343	0.7934104626250541	0.9554421162840308	0.9121793020492959	0.957525427594398	0.964784392184121	0.9493408655093101	0.964193056509667	0.943598449725962	0.863996710729958	0.9557338304538199	0.932447967935193	0.937974482097416	0.9392248504894599	0.947229310265834	0.957281209059967	0.959377825126775	0.9517878116661601	0.8732077229973391	0.923838743128838	0.94989898609238	0.8762737294868621	0.9612888126357241	0.94354591588312	0.9432818772457959	0.925318754773999	0.9115360207649058	0.9538817184166559	0.9235124102172868	0.8149073209823321	0.9444900138779108	0.960601525045278	0.930116278886867	0.956494731527655	0.944327427142145	0.9496610853205428
